series,iso3c,n_internal_gaps,max_internal_gap
EG.ELC.COAL.ZS,ABW,0,0.0
EG.ELC.COAL.ZS,AFG,0,0.0
EG.ELC.COAL.ZS,AGO,0,0.0
EG.ELC.COAL.ZS,ALB,0,0.0
EG.ELC.COAL.ZS,AND,0,0.0
EG.ELC.COAL.ZS,ARE,0,0.0
EG.ELC.COAL.ZS,ARG,0,0.0
EG.ELC.COAL.ZS,ARM,0,0.0
EG.ELC.COAL.ZS,ASM,0,0.0
EG.ELC.COAL.ZS,ATG,0,0.0
EG.ELC.COAL.ZS,AUS,0,0.0
EG.ELC.COAL.ZS,AUT,0,0.0
EG.ELC.COAL.ZS,AZE,0,0.0
EG.ELC.COAL.ZS,BDI,0,0.0
EG.ELC.COAL.ZS,BEL,0,0.0
EG.ELC.COAL.ZS,BEN,0,0.0
EG.ELC.COAL.ZS,BFA,0,0.0
EG.ELC.COAL.ZS,BGD,0,0.0
EG.ELC.COAL.ZS,BGR,0,0.0
EG.ELC.COAL.ZS,BHR,0,0.0
EG.ELC.COAL.ZS,BHS,0,0.0
EG.ELC.COAL.ZS,BIH,0,0.0
EG.ELC.COAL.ZS,BLR,0,0.0
EG.ELC.COAL.ZS,BLZ,0,0.0
EG.ELC.COAL.ZS,BMU,0,
EG.ELC.COAL.ZS,BOL,0,0.0
EG.ELC.COAL.ZS,BRA,0,0.0
EG.ELC.COAL.ZS,BRB,0,0.0
EG.ELC.COAL.ZS,BRN,0,0.0
EG.ELC.COAL.ZS,BTN,0,0.0
EG.ELC.COAL.ZS,BWA,0,0.0
EG.ELC.COAL.ZS,CAF,0,0.0
EG.ELC.COAL.ZS,CAN,0,0.0
EG.ELC.COAL.ZS,CHE,0,0.0
EG.ELC.COAL.ZS,CHI,0,
EG.ELC.COAL.ZS,CHL,0,0.0
EG.ELC.COAL.ZS,CHN,0,0.0
EG.ELC.COAL.ZS,CIV,0,0.0
EG.ELC.COAL.ZS,CMR,0,0.0
EG.ELC.COAL.ZS,COD,0,0.0
EG.ELC.COAL.ZS,COG,0,0.0
EG.ELC.COAL.ZS,COL,0,0.0
EG.ELC.COAL.ZS,COM,0,0.0
EG.ELC.COAL.ZS,CPV,0,0.0
EG.ELC.COAL.ZS,CRI,0,0.0
EG.ELC.COAL.ZS,CUB,0,0.0
EG.ELC.COAL.ZS,CUW,0,0.0
EG.ELC.COAL.ZS,CYM,0,0.0
EG.ELC.COAL.ZS,CYP,0,0.0
EG.ELC.COAL.ZS,CZE,0,0.0
EG.ELC.COAL.ZS,DEU,0,0.0
EG.ELC.COAL.ZS,DJI,0,0.0
EG.ELC.COAL.ZS,DMA,0,0.0
EG.ELC.COAL.ZS,DNK,0,0.0
EG.ELC.COAL.ZS,DOM,0,0.0
EG.ELC.COAL.ZS,DZA,0,0.0
EG.ELC.COAL.ZS,ECU,0,0.0
EG.ELC.COAL.ZS,EGY,0,0.0
EG.ELC.COAL.ZS,ERI,0,0.0
EG.ELC.COAL.ZS,ESP,0,0.0
EG.ELC.COAL.ZS,EST,0,0.0
EG.ELC.COAL.ZS,ETH,0,0.0
EG.ELC.COAL.ZS,FIN,0,0.0
EG.ELC.COAL.ZS,FJI,0,0.0
EG.ELC.COAL.ZS,FRA,0,0.0
EG.ELC.COAL.ZS,FRO,0,0.0
EG.ELC.COAL.ZS,FSM,0,0.0
EG.ELC.COAL.ZS,GAB,0,0.0
EG.ELC.COAL.ZS,GBR,0,0.0
EG.ELC.COAL.ZS,GEO,0,0.0
EG.ELC.COAL.ZS,GHA,0,0.0
EG.ELC.COAL.ZS,GIB,0,0.0
EG.ELC.COAL.ZS,GIN,0,0.0
EG.ELC.COAL.ZS,GMB,0,0.0
EG.ELC.COAL.ZS,GNB,0,0.0
EG.ELC.COAL.ZS,GNQ,0,0.0
EG.ELC.COAL.ZS,GRC,0,0.0
EG.ELC.COAL.ZS,GRD,0,0.0
EG.ELC.COAL.ZS,GRL,0,0.0
EG.ELC.COAL.ZS,GTM,0,0.0
EG.ELC.COAL.ZS,GUM,0,0.0
EG.ELC.COAL.ZS,GUY,0,0.0
EG.ELC.COAL.ZS,HKG,0,0.0
EG.ELC.COAL.ZS,HND,0,0.0
EG.ELC.COAL.ZS,HRV,0,0.0
EG.ELC.COAL.ZS,HTI,0,0.0
EG.ELC.COAL.ZS,HUN,0,0.0
EG.ELC.COAL.ZS,IDN,0,0.0
EG.ELC.COAL.ZS,IMN,0,
EG.ELC.COAL.ZS,IND,0,0.0
EG.ELC.COAL.ZS,IRL,0,0.0
EG.ELC.COAL.ZS,IRN,0,0.0
EG.ELC.COAL.ZS,IRQ,0,0.0
EG.ELC.COAL.ZS,ISL,0,0.0
EG.ELC.COAL.ZS,ISR,0,0.0
EG.ELC.COAL.ZS,ITA,0,0.0
EG.ELC.COAL.ZS,JAM,0,0.0
EG.ELC.COAL.ZS,JOR,0,0.0
EG.ELC.COAL.ZS,JPN,0,0.0
EG.ELC.COAL.ZS,KAZ,0,0.0
EG.ELC.COAL.ZS,KEN,0,0.0
EG.ELC.COAL.ZS,KGZ,0,0.0
EG.ELC.COAL.ZS,KHM,0,0.0
EG.ELC.COAL.ZS,KIR,0,0.0
EG.ELC.COAL.ZS,KNA,0,0.0
EG.ELC.COAL.ZS,KOR,0,0.0
EG.ELC.COAL.ZS,KWT,0,0.0
EG.ELC.COAL.ZS,LAO,0,0.0
EG.ELC.COAL.ZS,LBN,0,0.0
EG.ELC.COAL.ZS,LBR,0,0.0
EG.ELC.COAL.ZS,LBY,0,0.0
EG.ELC.COAL.ZS,LCA,0,0.0
EG.ELC.COAL.ZS,LIE,0,
EG.ELC.COAL.ZS,LKA,0,0.0
EG.ELC.COAL.ZS,LSO,0,0.0
EG.ELC.COAL.ZS,LTU,0,0.0
EG.ELC.COAL.ZS,LUX,0,0.0
EG.ELC.COAL.ZS,LVA,0,0.0
EG.ELC.COAL.ZS,MAC,0,
EG.ELC.COAL.ZS,MAF,0,0.0
EG.ELC.COAL.ZS,MAR,0,0.0
EG.ELC.COAL.ZS,MCO,0,
EG.ELC.COAL.ZS,MDA,0,0.0
EG.ELC.COAL.ZS,MDG,0,0.0
EG.ELC.COAL.ZS,MDV,0,0.0
EG.ELC.COAL.ZS,MEX,0,0.0
EG.ELC.COAL.ZS,MHL,0,0.0
EG.ELC.COAL.ZS,MKD,0,0.0
EG.ELC.COAL.ZS,MLI,0,0.0
EG.ELC.COAL.ZS,MLT,0,0.0
EG.ELC.COAL.ZS,MMR,0,0.0
EG.ELC.COAL.ZS,MNE,0,0.0
EG.ELC.COAL.ZS,MNG,0,0.0
EG.ELC.COAL.ZS,MNP,0,
EG.ELC.COAL.ZS,MOZ,0,0.0
EG.ELC.COAL.ZS,MRT,0,0.0
EG.ELC.COAL.ZS,MUS,0,0.0
EG.ELC.COAL.ZS,MWI,0,0.0
EG.ELC.COAL.ZS,MYS,0,0.0
EG.ELC.COAL.ZS,NAM,0,0.0
EG.ELC.COAL.ZS,NCL,0,0.0
EG.ELC.COAL.ZS,NER,0,0.0
EG.ELC.COAL.ZS,NGA,0,0.0
EG.ELC.COAL.ZS,NIC,0,0.0
EG.ELC.COAL.ZS,NLD,0,0.0
EG.ELC.COAL.ZS,NOR,0,0.0
EG.ELC.COAL.ZS,NPL,0,0.0
EG.ELC.COAL.ZS,NRU,0,0.0
EG.ELC.COAL.ZS,NZL,0,0.0
EG.ELC.COAL.ZS,OMN,0,0.0
EG.ELC.COAL.ZS,PAK,0,0.0
EG.ELC.COAL.ZS,PAN,0,0.0
EG.ELC.COAL.ZS,PER,0,0.0
EG.ELC.COAL.ZS,PHL,0,0.0
EG.ELC.COAL.ZS,PLW,0,0.0
EG.ELC.COAL.ZS,PNG,0,0.0
EG.ELC.COAL.ZS,POL,0,0.0
EG.ELC.COAL.ZS,PRI,0,0.0
EG.ELC.COAL.ZS,PRK,0,0.0
EG.ELC.COAL.ZS,PRT,0,0.0
EG.ELC.COAL.ZS,PRY,0,0.0
EG.ELC.COAL.ZS,PSE,0,0.0
EG.ELC.COAL.ZS,PYF,0,0.0
EG.ELC.COAL.ZS,QAT,0,0.0
EG.ELC.COAL.ZS,ROU,0,0.0
EG.ELC.COAL.ZS,RUS,0,0.0
EG.ELC.COAL.ZS,RWA,0,0.0
EG.ELC.COAL.ZS,SAU,0,0.0
EG.ELC.COAL.ZS,SDN,0,0.0
EG.ELC.COAL.ZS,SEN,0,0.0
EG.ELC.COAL.ZS,SGP,0,0.0
EG.ELC.COAL.ZS,SLB,0,0.0
EG.ELC.COAL.ZS,SLE,0,0.0
EG.ELC.COAL.ZS,SLV,0,0.0
EG.ELC.COAL.ZS,SMR,0,
EG.ELC.COAL.ZS,SOM,0,0.0
EG.ELC.COAL.ZS,SRB,0,0.0
EG.ELC.COAL.ZS,SSD,0,0.0
EG.ELC.COAL.ZS,STP,0,0.0
EG.ELC.COAL.ZS,SUR,0,0.0
EG.ELC.COAL.ZS,SVK,0,0.0
EG.ELC.COAL.ZS,SVN,0,0.0
EG.ELC.COAL.ZS,SWE,0,0.0
EG.ELC.COAL.ZS,SWZ,0,0.0
EG.ELC.COAL.ZS,SXM,0,0.0
EG.ELC.COAL.ZS,SYC,0,0.0
EG.ELC.COAL.ZS,SYR,0,0.0
EG.ELC.COAL.ZS,TCA,0,0.0
EG.ELC.COAL.ZS,TCD,0,0.0
EG.ELC.COAL.ZS,TGO,0,0.0
EG.ELC.COAL.ZS,THA,0,0.0
EG.ELC.COAL.ZS,TJK,0,0.0
EG.ELC.COAL.ZS,TKM,0,0.0
EG.ELC.COAL.ZS,TLS,0,0.0
EG.ELC.COAL.ZS,TON,0,0.0
EG.ELC.COAL.ZS,TTO,0,0.0
EG.ELC.COAL.ZS,TUN,0,0.0
EG.ELC.COAL.ZS,TUR,0,0.0
EG.ELC.COAL.ZS,TUV,0,0.0
EG.ELC.COAL.ZS,TZA,0,0.0
EG.ELC.COAL.ZS,UGA,0,0.0
EG.ELC.COAL.ZS,UKR,0,0.0
EG.ELC.COAL.ZS,URY,0,0.0
EG.ELC.COAL.ZS,USA,0,0.0
EG.ELC.COAL.ZS,UZB,0,0.0
EG.ELC.COAL.ZS,VCT,0,0.0
EG.ELC.COAL.ZS,VEN,0,0.0
EG.ELC.COAL.ZS,VGB,0,0.0
EG.ELC.COAL.ZS,VIR,0,0.0
EG.ELC.COAL.ZS,VNM,0,0.0
EG.ELC.COAL.ZS,VUT,0,0.0
EG.ELC.COAL.ZS,WSM,0,0.0
EG.ELC.COAL.ZS,XKX,0,0.0
EG.ELC.COAL.ZS,YEM,0,0.0
EG.ELC.COAL.ZS,ZAF,0,0.0
EG.ELC.COAL.ZS,ZMB,0,0.0
EG.ELC.COAL.ZS,ZWE,0,0.0
EG.ELC.FOSL.ZS,ABW,0,0.0
EG.ELC.FOSL.ZS,AFG,0,0.0
EG.ELC.FOSL.ZS,AGO,0,0.0
EG.ELC.FOSL.ZS,ALB,0,0.0
EG.ELC.FOSL.ZS,AND,0,0.0
EG.ELC.FOSL.ZS,ARE,0,0.0
EG.ELC.FOSL.ZS,ARG,0,0.0
EG.ELC.FOSL.ZS,ARM,0,0.0
EG.ELC.FOSL.ZS,ASM,0,0.0
EG.ELC.FOSL.ZS,ATG,0,0.0
EG.ELC.FOSL.ZS,AUS,0,0.0
EG.ELC.FOSL.ZS,AUT,0,0.0
EG.ELC.FOSL.ZS,AZE,0,0.0
EG.ELC.FOSL.ZS,BDI,0,0.0
EG.ELC.FOSL.ZS,BEL,0,0.0
EG.ELC.FOSL.ZS,BEN,0,0.0
EG.ELC.FOSL.ZS,BFA,0,0.0
EG.ELC.FOSL.ZS,BGD,0,0.0
EG.ELC.FOSL.ZS,BGR,0,0.0
EG.ELC.FOSL.ZS,BHR,0,0.0
EG.ELC.FOSL.ZS,BHS,0,0.0
EG.ELC.FOSL.ZS,BIH,0,0.0
EG.ELC.FOSL.ZS,BLR,0,0.0
EG.ELC.FOSL.ZS,BLZ,0,0.0
EG.ELC.FOSL.ZS,BMU,0,
EG.ELC.FOSL.ZS,BOL,0,0.0
EG.ELC.FOSL.ZS,BRA,0,0.0
EG.ELC.FOSL.ZS,BRB,0,0.0
EG.ELC.FOSL.ZS,BRN,0,0.0
EG.ELC.FOSL.ZS,BTN,0,0.0
EG.ELC.FOSL.ZS,BWA,2,1.0
EG.ELC.FOSL.ZS,CAF,0,0.0
EG.ELC.FOSL.ZS,CAN,0,0.0
EG.ELC.FOSL.ZS,CHE,0,0.0
EG.ELC.FOSL.ZS,CHI,0,
EG.ELC.FOSL.ZS,CHL,0,0.0
EG.ELC.FOSL.ZS,CHN,0,0.0
EG.ELC.FOSL.ZS,CIV,0,0.0
EG.ELC.FOSL.ZS,CMR,0,0.0
EG.ELC.FOSL.ZS,COD,0,0.0
EG.ELC.FOSL.ZS,COG,0,0.0
EG.ELC.FOSL.ZS,COL,0,0.0
EG.ELC.FOSL.ZS,COM,0,0.0
EG.ELC.FOSL.ZS,CPV,0,0.0
EG.ELC.FOSL.ZS,CRI,0,0.0
EG.ELC.FOSL.ZS,CUB,0,0.0
EG.ELC.FOSL.ZS,CUW,0,0.0
EG.ELC.FOSL.ZS,CYM,0,0.0
EG.ELC.FOSL.ZS,CYP,0,0.0
EG.ELC.FOSL.ZS,CZE,0,0.0
EG.ELC.FOSL.ZS,DEU,0,0.0
EG.ELC.FOSL.ZS,DJI,0,0.0
EG.ELC.FOSL.ZS,DMA,0,0.0
EG.ELC.FOSL.ZS,DNK,0,0.0
EG.ELC.FOSL.ZS,DOM,0,0.0
EG.ELC.FOSL.ZS,DZA,0,0.0
EG.ELC.FOSL.ZS,ECU,0,0.0
EG.ELC.FOSL.ZS,EGY,0,0.0
EG.ELC.FOSL.ZS,ERI,0,0.0
EG.ELC.FOSL.ZS,ESP,0,0.0
EG.ELC.FOSL.ZS,EST,0,0.0
EG.ELC.FOSL.ZS,ETH,0,0.0
EG.ELC.FOSL.ZS,FIN,0,0.0
EG.ELC.FOSL.ZS,FJI,0,0.0
EG.ELC.FOSL.ZS,FRA,0,0.0
EG.ELC.FOSL.ZS,FRO,0,0.0
EG.ELC.FOSL.ZS,FSM,0,0.0
EG.ELC.FOSL.ZS,GAB,0,0.0
EG.ELC.FOSL.ZS,GBR,0,0.0
EG.ELC.FOSL.ZS,GEO,0,0.0
EG.ELC.FOSL.ZS,GHA,0,0.0
EG.ELC.FOSL.ZS,GIB,0,0.0
EG.ELC.FOSL.ZS,GIN,0,0.0
EG.ELC.FOSL.ZS,GMB,0,0.0
EG.ELC.FOSL.ZS,GNB,0,0.0
EG.ELC.FOSL.ZS,GNQ,0,0.0
EG.ELC.FOSL.ZS,GRC,0,0.0
EG.ELC.FOSL.ZS,GRD,0,0.0
EG.ELC.FOSL.ZS,GRL,0,0.0
EG.ELC.FOSL.ZS,GTM,0,0.0
EG.ELC.FOSL.ZS,GUM,0,0.0
EG.ELC.FOSL.ZS,GUY,0,0.0
EG.ELC.FOSL.ZS,HKG,0,0.0
EG.ELC.FOSL.ZS,HND,0,0.0
EG.ELC.FOSL.ZS,HRV,0,0.0
EG.ELC.FOSL.ZS,HTI,0,0.0
EG.ELC.FOSL.ZS,HUN,0,0.0
EG.ELC.FOSL.ZS,IDN,0,0.0
EG.ELC.FOSL.ZS,IMN,0,
EG.ELC.FOSL.ZS,IND,0,0.0
EG.ELC.FOSL.ZS,IRL,0,0.0
EG.ELC.FOSL.ZS,IRN,0,0.0
EG.ELC.FOSL.ZS,IRQ,0,0.0
EG.ELC.FOSL.ZS,ISL,0,0.0
EG.ELC.FOSL.ZS,ISR,0,0.0
EG.ELC.FOSL.ZS,ITA,0,0.0
EG.ELC.FOSL.ZS,JAM,0,0.0
EG.ELC.FOSL.ZS,JOR,0,0.0
EG.ELC.FOSL.ZS,JPN,0,0.0
EG.ELC.FOSL.ZS,KAZ,0,0.0
EG.ELC.FOSL.ZS,KEN,0,0.0
EG.ELC.FOSL.ZS,KGZ,0,0.0
EG.ELC.FOSL.ZS,KHM,0,0.0
EG.ELC.FOSL.ZS,KIR,0,0.0
EG.ELC.FOSL.ZS,KNA,0,0.0
EG.ELC.FOSL.ZS,KOR,0,0.0
EG.ELC.FOSL.ZS,KWT,0,0.0
EG.ELC.FOSL.ZS,LAO,0,0.0
EG.ELC.FOSL.ZS,LBN,0,0.0
EG.ELC.FOSL.ZS,LBR,0,0.0
EG.ELC.FOSL.ZS,LBY,0,0.0
EG.ELC.FOSL.ZS,LCA,0,0.0
EG.ELC.FOSL.ZS,LIE,0,
EG.ELC.FOSL.ZS,LKA,0,0.0
EG.ELC.FOSL.ZS,LSO,0,0.0
EG.ELC.FOSL.ZS,LTU,0,0.0
EG.ELC.FOSL.ZS,LUX,0,0.0
EG.ELC.FOSL.ZS,LVA,0,0.0
EG.ELC.FOSL.ZS,MAC,0,
EG.ELC.FOSL.ZS,MAF,0,0.0
EG.ELC.FOSL.ZS,MAR,0,0.0
EG.ELC.FOSL.ZS,MCO,0,
EG.ELC.FOSL.ZS,MDA,0,0.0
EG.ELC.FOSL.ZS,MDG,0,0.0
EG.ELC.FOSL.ZS,MDV,0,0.0
EG.ELC.FOSL.ZS,MEX,0,0.0
EG.ELC.FOSL.ZS,MHL,0,0.0
EG.ELC.FOSL.ZS,MKD,0,0.0
EG.ELC.FOSL.ZS,MLI,0,0.0
EG.ELC.FOSL.ZS,MLT,0,0.0
EG.ELC.FOSL.ZS,MMR,0,0.0
EG.ELC.FOSL.ZS,MNE,0,0.0
EG.ELC.FOSL.ZS,MNG,0,0.0
EG.ELC.FOSL.ZS,MNP,0,
EG.ELC.FOSL.ZS,MOZ,0,0.0
EG.ELC.FOSL.ZS,MRT,0,0.0
EG.ELC.FOSL.ZS,MUS,0,0.0
EG.ELC.FOSL.ZS,MWI,0,0.0
EG.ELC.FOSL.ZS,MYS,0,0.0
EG.ELC.FOSL.ZS,NAM,0,0.0
EG.ELC.FOSL.ZS,NCL,0,0.0
EG.ELC.FOSL.ZS,NER,1,4.0
EG.ELC.FOSL.ZS,NGA,0,0.0
EG.ELC.FOSL.ZS,NIC,0,0.0
EG.ELC.FOSL.ZS,NLD,0,0.0
EG.ELC.FOSL.ZS,NOR,0,0.0
EG.ELC.FOSL.ZS,NPL,0,0.0
EG.ELC.FOSL.ZS,NRU,0,0.0
EG.ELC.FOSL.ZS,NZL,0,0.0
EG.ELC.FOSL.ZS,OMN,0,0.0
EG.ELC.FOSL.ZS,PAK,0,0.0
EG.ELC.FOSL.ZS,PAN,0,0.0
EG.ELC.FOSL.ZS,PER,0,0.0
EG.ELC.FOSL.ZS,PHL,0,0.0
EG.ELC.FOSL.ZS,PLW,0,0.0
EG.ELC.FOSL.ZS,PNG,0,0.0
EG.ELC.FOSL.ZS,POL,0,0.0
EG.ELC.FOSL.ZS,PRI,0,0.0
EG.ELC.FOSL.ZS,PRK,0,0.0
EG.ELC.FOSL.ZS,PRT,0,0.0
EG.ELC.FOSL.ZS,PRY,0,0.0
EG.ELC.FOSL.ZS,PSE,0,0.0
EG.ELC.FOSL.ZS,PYF,0,0.0
EG.ELC.FOSL.ZS,QAT,1,11.0
EG.ELC.FOSL.ZS,ROU,0,0.0
EG.ELC.FOSL.ZS,RUS,0,0.0
EG.ELC.FOSL.ZS,RWA,0,0.0
EG.ELC.FOSL.ZS,SAU,0,0.0
EG.ELC.FOSL.ZS,SDN,0,0.0
EG.ELC.FOSL.ZS,SEN,1,1.0
EG.ELC.FOSL.ZS,SGP,0,0.0
EG.ELC.FOSL.ZS,SLB,0,0.0
EG.ELC.FOSL.ZS,SLE,0,0.0
EG.ELC.FOSL.ZS,SLV,0,0.0
EG.ELC.FOSL.ZS,SMR,0,
EG.ELC.FOSL.ZS,SOM,0,0.0
EG.ELC.FOSL.ZS,SRB,0,0.0
EG.ELC.FOSL.ZS,SSD,0,0.0
EG.ELC.FOSL.ZS,STP,0,0.0
EG.ELC.FOSL.ZS,SUR,0,0.0
EG.ELC.FOSL.ZS,SVK,0,0.0
EG.ELC.FOSL.ZS,SVN,0,0.0
EG.ELC.FOSL.ZS,SWE,0,0.0
EG.ELC.FOSL.ZS,SWZ,0,0.0
EG.ELC.FOSL.ZS,SXM,0,0.0
EG.ELC.FOSL.ZS,SYC,0,0.0
EG.ELC.FOSL.ZS,SYR,0,0.0
EG.ELC.FOSL.ZS,TCA,0,0.0
EG.ELC.FOSL.ZS,TCD,1,19.0
EG.ELC.FOSL.ZS,TGO,0,0.0
EG.ELC.FOSL.ZS,THA,0,0.0
EG.ELC.FOSL.ZS,TJK,0,0.0
EG.ELC.FOSL.ZS,TKM,0,0.0
EG.ELC.FOSL.ZS,TLS,0,0.0
EG.ELC.FOSL.ZS,TON,0,0.0
EG.ELC.FOSL.ZS,TTO,0,0.0
EG.ELC.FOSL.ZS,TUN,0,0.0
EG.ELC.FOSL.ZS,TUR,0,0.0
EG.ELC.FOSL.ZS,TUV,0,0.0
EG.ELC.FOSL.ZS,TZA,0,0.0
EG.ELC.FOSL.ZS,UGA,0,0.0
EG.ELC.FOSL.ZS,UKR,0,0.0
EG.ELC.FOSL.ZS,URY,0,0.0
EG.ELC.FOSL.ZS,USA,0,0.0
EG.ELC.FOSL.ZS,UZB,0,0.0
EG.ELC.FOSL.ZS,VCT,0,0.0
EG.ELC.FOSL.ZS,VEN,0,0.0
EG.ELC.FOSL.ZS,VGB,0,0.0
EG.ELC.FOSL.ZS,VIR,0,0.0
EG.ELC.FOSL.ZS,VNM,0,0.0
EG.ELC.FOSL.ZS,VUT,0,0.0
EG.ELC.FOSL.ZS,WSM,0,0.0
EG.ELC.FOSL.ZS,XKX,0,0.0
EG.ELC.FOSL.ZS,YEM,0,0.0
EG.ELC.FOSL.ZS,ZAF,0,0.0
EG.ELC.FOSL.ZS,ZMB,0,0.0
EG.ELC.FOSL.ZS,ZWE,0,0.0
EG.ELC.HYRO.ZS,ABW,0,0.0
EG.ELC.HYRO.ZS,AFG,0,0.0
EG.ELC.HYRO.ZS,AGO,0,0.0
EG.ELC.HYRO.ZS,ALB,0,0.0
EG.ELC.HYRO.ZS,AND,0,0.0
EG.ELC.HYRO.ZS,ARE,0,0.0
EG.ELC.HYRO.ZS,ARG,0,0.0
EG.ELC.HYRO.ZS,ARM,0,0.0
EG.ELC.HYRO.ZS,ASM,0,0.0
EG.ELC.HYRO.ZS,ATG,0,0.0
EG.ELC.HYRO.ZS,AUS,0,0.0
EG.ELC.HYRO.ZS,AUT,0,0.0
EG.ELC.HYRO.ZS,AZE,0,0.0
EG.ELC.HYRO.ZS,BDI,0,0.0
EG.ELC.HYRO.ZS,BEL,0,0.0
EG.ELC.HYRO.ZS,BEN,0,0.0
EG.ELC.HYRO.ZS,BFA,0,0.0
EG.ELC.HYRO.ZS,BGD,0,0.0
EG.ELC.HYRO.ZS,BGR,0,0.0
EG.ELC.HYRO.ZS,BHR,0,0.0
EG.ELC.HYRO.ZS,BHS,0,0.0
EG.ELC.HYRO.ZS,BIH,0,0.0
EG.ELC.HYRO.ZS,BLR,0,0.0
EG.ELC.HYRO.ZS,BLZ,0,0.0
EG.ELC.HYRO.ZS,BMU,0,
EG.ELC.HYRO.ZS,BOL,0,0.0
EG.ELC.HYRO.ZS,BRA,0,0.0
EG.ELC.HYRO.ZS,BRB,0,0.0
EG.ELC.HYRO.ZS,BRN,0,0.0
EG.ELC.HYRO.ZS,BTN,0,0.0
EG.ELC.HYRO.ZS,BWA,0,0.0
EG.ELC.HYRO.ZS,CAF,0,0.0
EG.ELC.HYRO.ZS,CAN,0,0.0
EG.ELC.HYRO.ZS,CHE,0,0.0
EG.ELC.HYRO.ZS,CHI,0,
EG.ELC.HYRO.ZS,CHL,0,0.0
EG.ELC.HYRO.ZS,CHN,0,0.0
EG.ELC.HYRO.ZS,CIV,0,0.0
EG.ELC.HYRO.ZS,CMR,0,0.0
EG.ELC.HYRO.ZS,COD,0,0.0
EG.ELC.HYRO.ZS,COG,0,0.0
EG.ELC.HYRO.ZS,COL,0,0.0
EG.ELC.HYRO.ZS,COM,0,0.0
EG.ELC.HYRO.ZS,CPV,0,0.0
EG.ELC.HYRO.ZS,CRI,0,0.0
EG.ELC.HYRO.ZS,CUB,0,0.0
EG.ELC.HYRO.ZS,CUW,0,0.0
EG.ELC.HYRO.ZS,CYM,0,0.0
EG.ELC.HYRO.ZS,CYP,0,0.0
EG.ELC.HYRO.ZS,CZE,0,0.0
EG.ELC.HYRO.ZS,DEU,0,0.0
EG.ELC.HYRO.ZS,DJI,0,0.0
EG.ELC.HYRO.ZS,DMA,0,0.0
EG.ELC.HYRO.ZS,DNK,0,0.0
EG.ELC.HYRO.ZS,DOM,0,0.0
EG.ELC.HYRO.ZS,DZA,0,0.0
EG.ELC.HYRO.ZS,ECU,0,0.0
EG.ELC.HYRO.ZS,EGY,0,0.0
EG.ELC.HYRO.ZS,ERI,0,0.0
EG.ELC.HYRO.ZS,ESP,0,0.0
EG.ELC.HYRO.ZS,EST,0,0.0
EG.ELC.HYRO.ZS,ETH,0,0.0
EG.ELC.HYRO.ZS,FIN,0,0.0
EG.ELC.HYRO.ZS,FJI,0,0.0
EG.ELC.HYRO.ZS,FRA,0,0.0
EG.ELC.HYRO.ZS,FRO,0,0.0
EG.ELC.HYRO.ZS,FSM,0,0.0
EG.ELC.HYRO.ZS,GAB,0,0.0
EG.ELC.HYRO.ZS,GBR,0,0.0
EG.ELC.HYRO.ZS,GEO,0,0.0
EG.ELC.HYRO.ZS,GHA,0,0.0
EG.ELC.HYRO.ZS,GIB,0,0.0
EG.ELC.HYRO.ZS,GIN,0,0.0
EG.ELC.HYRO.ZS,GMB,0,0.0
EG.ELC.HYRO.ZS,GNB,0,0.0
EG.ELC.HYRO.ZS,GNQ,0,0.0
EG.ELC.HYRO.ZS,GRC,0,0.0
EG.ELC.HYRO.ZS,GRD,0,0.0
EG.ELC.HYRO.ZS,GRL,0,0.0
EG.ELC.HYRO.ZS,GTM,0,0.0
EG.ELC.HYRO.ZS,GUM,0,0.0
EG.ELC.HYRO.ZS,GUY,0,0.0
EG.ELC.HYRO.ZS,HKG,0,0.0
EG.ELC.HYRO.ZS,HND,0,0.0
EG.ELC.HYRO.ZS,HRV,0,0.0
EG.ELC.HYRO.ZS,HTI,0,0.0
EG.ELC.HYRO.ZS,HUN,0,0.0
EG.ELC.HYRO.ZS,IDN,0,0.0
EG.ELC.HYRO.ZS,IMN,0,
EG.ELC.HYRO.ZS,IND,0,0.0
EG.ELC.HYRO.ZS,IRL,0,0.0
EG.ELC.HYRO.ZS,IRN,0,0.0
EG.ELC.HYRO.ZS,IRQ,0,0.0
EG.ELC.HYRO.ZS,ISL,0,0.0
EG.ELC.HYRO.ZS,ISR,0,0.0
EG.ELC.HYRO.ZS,ITA,0,0.0
EG.ELC.HYRO.ZS,JAM,0,0.0
EG.ELC.HYRO.ZS,JOR,0,0.0
EG.ELC.HYRO.ZS,JPN,0,0.0
EG.ELC.HYRO.ZS,KAZ,0,0.0
EG.ELC.HYRO.ZS,KEN,0,0.0
EG.ELC.HYRO.ZS,KGZ,0,0.0
EG.ELC.HYRO.ZS,KHM,0,0.0
EG.ELC.HYRO.ZS,KIR,0,0.0
EG.ELC.HYRO.ZS,KNA,0,0.0
EG.ELC.HYRO.ZS,KOR,0,0.0
EG.ELC.HYRO.ZS,KWT,0,0.0
EG.ELC.HYRO.ZS,LAO,0,0.0
EG.ELC.HYRO.ZS,LBN,0,0.0
EG.ELC.HYRO.ZS,LBR,0,0.0
EG.ELC.HYRO.ZS,LBY,0,0.0
EG.ELC.HYRO.ZS,LCA,0,0.0
EG.ELC.HYRO.ZS,LIE,0,
EG.ELC.HYRO.ZS,LKA,0,0.0
